image_path,label
data/Op3176_DefectMap\F6WW_3176_R1.PNG,0
data/Op3176_DefectMap\F6X2_3176_R1.PNG,0
data/Op3176_DefectMap\F6X2_3176_R1.PNG,0
data/Op3176_DefectMap\F6XM_3176_R1.PNG,0
data/Op3176_DefectMap\F6XM_3176_R1.PNG,0
data/Op3176_DefectMap\F6XN_3176_R1.PNG,0
data/Op3176_DefectMap\F6XN_3176_R1.PNG,0
data/Op3176_DefectMap\F6XP_3176_R1.PNG,0
data/Op3176_DefectMap\F6XP_3176_R1.PNG,0
data/Op3176_DefectMap\F6XR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6XR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6XR_3176_R2.PNG,0
data/Op3176_DefectMap\F6XR_3176_R2.PNG,0
data/Op3176_DefectMap\F6XT_3176_R1.PNG,0
data/Op3176_DefectMap\F6XT_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y1_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y1_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y2_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y2_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y3_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y3_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y4_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y4_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y4_3176_R2.PNG,0
data/Op3176_DefectMap\F6Y4_3176_R2.PNG,0
data/Op3176_DefectMap\F6Y6_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y6_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y7_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y7_3176_R1.PNG,0
data/Op3176_DefectMap\F6Y8_3176_R1.PNG,-1
data/Op3176_DefectMap\F6Y8_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YA_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YA_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YC_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YC_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YC_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YC_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YD_3176_R1.PNG,0
data/Op3176_DefectMap\F6YD_3176_R1.PNG,0
data/Op3176_DefectMap\F6YD_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YD_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YE_3176_R1.PNG,0
data/Op3176_DefectMap\F6YE_3176_R1.PNG,0
data/Op3176_DefectMap\F6YF_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YF_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YG_3176_R1.PNG,0
data/Op3176_DefectMap\F6YG_3176_R1.PNG,0
data/Op3176_DefectMap\F6YH_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YH_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YH_3176_R2.PNG,0
data/Op3176_DefectMap\F6YH_3176_R2.PNG,0
data/Op3176_DefectMap\F6YJ_3176_R1.PNG,0
data/Op3176_DefectMap\F6YJ_3176_R1.PNG,0
data/Op3176_DefectMap\F6YK_3176_R1.PNG,1
data/Op3176_DefectMap\F6YK_3176_R1.PNG,1
data/Op3176_DefectMap\F6YK_3176_R2.PNG,0
data/Op3176_DefectMap\F6YK_3176_R2.PNG,0
data/Op3176_DefectMap\F6YL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YM_3176_R1.PNG,1
data/Op3176_DefectMap\F6YM_3176_R1.PNG,1
data/Op3176_DefectMap\F6YM_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YM_3176_R2.PNG,-1
data/Op3176_DefectMap\F6YM_3176_R3.PNG,0
data/Op3176_DefectMap\F6YM_3176_R3.PNG,0
data/Op3176_DefectMap\F6YN_3176_R1.PNG,0
data/Op3176_DefectMap\F6YN_3176_R1.PNG,0
data/Op3176_DefectMap\F6YP_3176_R1.PNG,0
data/Op3176_DefectMap\F6YP_3176_R1.PNG,0
data/Op3176_DefectMap\F6YT_3176_R1.PNG,0
data/Op3176_DefectMap\F6YT_3176_R1.PNG,0
data/Op3176_DefectMap\F6YX_3176_R1.PNG,-1
data/Op3176_DefectMap\F6YX_3176_R1.PNG,-1
data/Op3176_DefectMap\F711_3176_R1.PNG,0
data/Op3176_DefectMap\F711_3176_R1.PNG,0
data/Op3176_DefectMap\F712_3176_R1.PNG,-1
data/Op3176_DefectMap\F712_3176_R1.PNG,-1
data/Op3176_DefectMap\F713_3176_R2.PNG,0
data/Op3176_DefectMap\F713_3176_R2.PNG,0
data/Op3176_DefectMap\F717_3176_R1.PNG,0
data/Op3176_DefectMap\F717_3176_R1.PNG,0
data/Op3176_DefectMap\F718_3176_R1.PNG,0
data/Op3176_DefectMap\F718_3176_R1.PNG,0
data/Op3176_DefectMap\F718_3176_R2.PNG,0
data/Op3176_DefectMap\F718_3176_R2.PNG,0
data/Op3176_DefectMap\F71A_3176_R1.PNG,0
data/Op3176_DefectMap\F71A_3176_R1.PNG,0
data/Op3176_DefectMap\F71D_3176_R1.PNG,0
data/Op3176_DefectMap\F71D_3176_R1.PNG,0
data/Op3176_DefectMap\F71E_3176_R1.PNG,1
data/Op3176_DefectMap\F71E_3176_R1.PNG,1
data/Op3176_DefectMap\F71E_3176_R2.PNG,0
data/Op3176_DefectMap\F71E_3176_R2.PNG,0
data/Op3176_DefectMap\F71F_3176_R1.PNG,0
data/Op3176_DefectMap\F71F_3176_R1.PNG,0
data/Op3176_DefectMap\F71G_3176_R1.PNG,0
data/Op3176_DefectMap\F71G_3176_R1.PNG,0
data/Op3176_DefectMap\F71H_3176_R1.PNG,0
data/Op3176_DefectMap\F71H_3176_R1.PNG,0
data/Op3176_DefectMap\F71J_3176_R1.PNG,0
data/Op3176_DefectMap\F71J_3176_R1.PNG,0
data/Op3176_DefectMap\F71K_3176_R1.PNG,1
data/Op3176_DefectMap\F71K_3176_R1.PNG,1
data/Op3176_DefectMap\F71K_3176_R2.PNG,0
data/Op3176_DefectMap\F71K_3176_R2.PNG,0
data/Op3176_DefectMap\F71L_3176_R1.PNG,-1
data/Op3176_DefectMap\F71L_3176_R1.PNG,-1
data/Op3176_DefectMap\F71L_3176_R2.PNG,0
data/Op3176_DefectMap\F71L_3176_R2.PNG,0
data/Op3176_DefectMap\F71M_3176_R1.PNG,0
data/Op3176_DefectMap\F71M_3176_R1.PNG,0
data/Op3176_DefectMap\F71N_3176_R1.PNG,0
data/Op3176_DefectMap\F71N_3176_R1.PNG,0
data/Op3176_DefectMap\F71P_3176_R1.PNG,0
data/Op3176_DefectMap\F71P_3176_R1.PNG,0
data/Op3176_DefectMap\F71P_3176_R2.PNG,0
data/Op3176_DefectMap\F71P_3176_R2.PNG,0
data/Op3176_DefectMap\F71P_3176_R4.PNG,0
data/Op3176_DefectMap\F71P_3176_R4.PNG,0
data/Op3176_DefectMap\F71R_3176_R1.PNG,0
data/Op3176_DefectMap\F71R_3176_R1.PNG,0
data/Op3176_DefectMap\F71T_3176_R1.PNG,0
data/Op3176_DefectMap\F71T_3176_R1.PNG,0
data/Op3176_DefectMap\F71U_3176_R1.PNG,0
data/Op3176_DefectMap\F71U_3176_R1.PNG,0
data/Op3176_DefectMap\F71W_3176_R1.PNG,0
data/Op3176_DefectMap\F71W_3176_R1.PNG,0
data/Op3176_DefectMap\F71X_3176_R1.PNG,0
data/Op3176_DefectMap\F71X_3176_R1.PNG,0
data/Op3176_DefectMap\F71Y_3176_R1.PNG,0
data/Op3176_DefectMap\F71Y_3176_R1.PNG,0
data/Op3176_DefectMap\F721_3176_R1.PNG,0
data/Op3176_DefectMap\F721_3176_R1.PNG,0
data/Op3176_DefectMap\F723_3176_R1.PNG,0
data/Op3176_DefectMap\F723_3176_R1.PNG,0
data/Op3176_DefectMap\F725_3176_R1.PNG,0
data/Op3176_DefectMap\F725_3176_R1.PNG,0
data/Op3176_DefectMap\F726_3176_R1.PNG,0
data/Op3176_DefectMap\F726_3176_R1.PNG,0
data/Op3176_DefectMap\F727_3176_R1.PNG,0
data/Op3176_DefectMap\F727_3176_R1.PNG,0
data/Op3176_DefectMap\F729_3176_P1.PNG,0
data/Op3176_DefectMap\F729_3176_P1.PNG,0
data/Op3176_DefectMap\F729_3176_R1.PNG,0
data/Op3176_DefectMap\F729_3176_R1.PNG,0
data/Op3176_DefectMap\F72A_3176_R1.PNG,-1
data/Op3176_DefectMap\F72A_3176_R1.PNG,-1
data/Op3176_DefectMap\F72A_3176_R2.PNG,0
data/Op3176_DefectMap\F72A_3176_R2.PNG,0
data/Op3176_DefectMap\F72C_3176_R1.PNG,-1
data/Op3176_DefectMap\F72C_3176_R1.PNG,-1
data/Op3176_DefectMap\F72C_3176_R10.PNG,0
data/Op3176_DefectMap\F72C_3176_R10.PNG,0
data/Op3176_DefectMap\F72C_3176_R11.PNG,0
data/Op3176_DefectMap\F72C_3176_R11.PNG,0
data/Op3176_DefectMap\F72C_3176_R12.PNG,0
data/Op3176_DefectMap\F72C_3176_R12.PNG,0
data/Op3176_DefectMap\F72C_3176_R2.PNG,1
data/Op3176_DefectMap\F72C_3176_R2.PNG,1
data/Op3176_DefectMap\F72C_3176_R5.PNG,0
data/Op3176_DefectMap\F72C_3176_R5.PNG,0
data/Op3176_DefectMap\F72C_3176_R6.PNG,0
data/Op3176_DefectMap\F72C_3176_R6.PNG,0
data/Op3176_DefectMap\F72C_3176_R7.PNG,0
data/Op3176_DefectMap\F72C_3176_R7.PNG,0
data/Op3176_DefectMap\F72D_3176_R2.PNG,0
data/Op3176_DefectMap\F72D_3176_R2.PNG,0
data/Op3176_DefectMap\F72D_3176_R3.PNG,0
data/Op3176_DefectMap\F72D_3176_R3.PNG,0
data/Op3176_DefectMap\F72E_3176_R1.PNG,0
data/Op3176_DefectMap\F72E_3176_R1.PNG,0
data/Op3176_DefectMap\F732_3176_R1.PNG,-1
data/Op3176_DefectMap\F732_3176_R1.PNG,-1
data/Op3176_DefectMap\F733_3176_R1.PNG,0
data/Op3176_DefectMap\F733_3176_R1.PNG,0
data/Op3176_DefectMap\F737_3176_R1.PNG,-1
data/Op3176_DefectMap\F737_3176_R1.PNG,-1
data/Op3176_DefectMap\F738_3176_R1.PNG,-1
data/Op3176_DefectMap\F738_3176_R1.PNG,-1
data/Op3176_DefectMap\F738_3176_R2.PNG,-1
data/Op3176_DefectMap\F738_3176_R2.PNG,-1
data/Op3176_DefectMap\F739_3176_R1.PNG,-1
data/Op3176_DefectMap\F739_3176_R1.PNG,0
data/Op3176_DefectMap\F73A_3176_R1.PNG,0
data/Op3176_DefectMap\F73A_3176_R1.PNG,0
data/Op3176_DefectMap\F73C_3176_R1.PNG,0
data/Op3176_DefectMap\F73C_3176_R1.PNG,0
data/Op3176_DefectMap\F73D_3176_R1.PNG,0
data/Op3176_DefectMap\F73D_3176_R1.PNG,0
data/Op3176_DefectMap\F73F_3176_R1.PNG,0
data/Op3176_DefectMap\F73F_3176_R1.PNG,0
data/Op3176_DefectMap\F748_3176_R1.PNG,0
data/Op3176_DefectMap\F748_3176_R1.PNG,0
data/Op3176_DefectMap\F748_3176_R2.PNG,0
data/Op3176_DefectMap\F748_3176_R2.PNG,0
data/Op3176_DefectMap\F74C_3176_R1.PNG,-1
data/Op3176_DefectMap\F74C_3176_R1.PNG,-1
data/Op3176_DefectMap\F74F_3176_R1.PNG,0
data/Op3176_DefectMap\F74F_3176_R1.PNG,0
data/Op3176_DefectMap\F74G_3176_R1.PNG,0
data/Op3176_DefectMap\F74G_3176_R1.PNG,0
data/Op3176_DefectMap\F74H_3176_R1.PNG,0
data/Op3176_DefectMap\F74H_3176_R1.PNG,0
data/Op3176_DefectMap\F74M_3176_R1.PNG,0
data/Op3176_DefectMap\F74M_3176_R1.PNG,0
data/Op3176_DefectMap\F74N_3176_R1.PNG,0
data/Op3176_DefectMap\F74N_3176_R1.PNG,0
data/Op3176_DefectMap\F74P_3176_R1.PNG,0
data/Op3176_DefectMap\F74P_3176_R1.PNG,0
data/Op3176_DefectMap\F74R_3176_R1.PNG,0
data/Op3176_DefectMap\F74R_3176_R1.PNG,0
data/Op3176_DefectMap\F74U_3176_R1.PNG,0
data/Op3176_DefectMap\F74U_3176_R1.PNG,0
data/Op3176_DefectMap\F74W_3176_R1.PNG,0
data/Op3176_DefectMap\F74W_3176_R1.PNG,0
data/Op3176_DefectMap\F74X_3176_R1.PNG,0
data/Op3176_DefectMap\F74X_3176_R1.PNG,0
data/Op3176_DefectMap\F74Y_3176_R1.PNG,0
data/Op3176_DefectMap\F74Y_3176_R1.PNG,0
data/Op3176_DefectMap\F751_3176_R1.PNG,0
data/Op3176_DefectMap\F751_3176_R1.PNG,0
data/Op3176_DefectMap\F752_3176_R1.PNG,0
data/Op3176_DefectMap\F752_3176_R1.PNG,0
data/Op3176_DefectMap\F756_3176_R1.PNG,0
data/Op3176_DefectMap\F756_3176_R1.PNG,0
data/Op3176_DefectMap\F757_3176_R1.PNG,0
data/Op3176_DefectMap\F757_3176_R1.PNG,0
data/Op3176_DefectMap\F758_3176_R1.PNG,0
data/Op3176_DefectMap\F758_3176_R1.PNG,0
data/Op3176_DefectMap\F75D_3176_R1.PNG,0
data/Op3176_DefectMap\F75D_3176_R1.PNG,0
data/Op3176_DefectMap\F75E_3176_P1.PNG,0
data/Op3176_DefectMap\F75E_3176_P1.PNG,0
data/Op3176_DefectMap\F75E_3176_R1.PNG,0
data/Op3176_DefectMap\F75E_3176_R1.PNG,0
data/Op3176_DefectMap\F75F_3176_R1.PNG,0
data/Op3176_DefectMap\F75F_3176_R1.PNG,0
data/Op3176_DefectMap\F75G_3176_R1.PNG,0
data/Op3176_DefectMap\F75G_3176_R1.PNG,0
data/Op3176_DefectMap\F75M_3176_R1.PNG,0
data/Op3176_DefectMap\F75M_3176_R1.PNG,0
data/Op3176_DefectMap\F75T_3176_R1.PNG,0
data/Op3176_DefectMap\F75T_3176_R1.PNG,0
data/Op3176_DefectMap\F75X_3176_R1.PNG,-1
data/Op3176_DefectMap\F75X_3176_R1.PNG,-1
data/Op3176_DefectMap\F762_3176_R1.PNG,-1
data/Op3176_DefectMap\F762_3176_R1.PNG,-1
data/Op3176_DefectMap\F762_3176_R2.PNG,0
data/Op3176_DefectMap\F762_3176_R2.PNG,0
data/Op3176_DefectMap\F763_3176_R1.PNG,0
data/Op3176_DefectMap\F763_3176_R1.PNG,0
data/Op3176_DefectMap\F764_3176_R1.PNG,0
data/Op3176_DefectMap\F764_3176_R1.PNG,0
data/Op3176_DefectMap\F765_3176_R1.PNG,0
data/Op3176_DefectMap\F765_3176_R1.PNG,0
data/Op3176_DefectMap\F766_3176_R1.PNG,0
data/Op3176_DefectMap\F766_3176_R1.PNG,0
data/Op3176_DefectMap\F766_3176_R2.PNG,0
data/Op3176_DefectMap\F766_3176_R2.PNG,0
data/Op3176_DefectMap\F767_3176_R1.PNG,0
data/Op3176_DefectMap\F767_3176_R1.PNG,0
data/Op3176_DefectMap\F768_3176_R1.PNG,0
data/Op3176_DefectMap\F768_3176_R1.PNG,0
data/Op3176_DefectMap\F769_3176_R1.PNG,0
data/Op3176_DefectMap\F769_3176_R1.PNG,0
data/Op3176_DefectMap\F76A_3176_R1.PNG,0
data/Op3176_DefectMap\F76A_3176_R1.PNG,0
data/Op3176_DefectMap\F76C_3176_R1.PNG,0
data/Op3176_DefectMap\F76C_3176_R1.PNG,0
data/Op3176_DefectMap\F76D_3176_R1.PNG,0
data/Op3176_DefectMap\F76D_3176_R1.PNG,0
data/Op3176_DefectMap\F76E_3176_R1.PNG,0
data/Op3176_DefectMap\F76E_3176_R1.PNG,0
data/Op3176_DefectMap\F76F_3176_R1.PNG,0
data/Op3176_DefectMap\F76F_3176_R1.PNG,0
data/Op3176_DefectMap\F76G_3176_R1.PNG,0
data/Op3176_DefectMap\F76G_3176_R1.PNG,0
data/Op3176_DefectMap\F76H_3176_R1.PNG,0
data/Op3176_DefectMap\F76H_3176_R1.PNG,0
data/Op3176_DefectMap\F76J_3176_R1.PNG,0
data/Op3176_DefectMap\F76J_3176_R1.PNG,0
data/Op3176_DefectMap\F76K_3176_R1.PNG,0
data/Op3176_DefectMap\F76K_3176_R1.PNG,0
data/Op3176_DefectMap\F76L_3176_R1.PNG,0
data/Op3176_DefectMap\F76L_3176_R1.PNG,0
data/Op3176_DefectMap\F76M_3176_R1.PNG,0
data/Op3176_DefectMap\F76M_3176_R1.PNG,0
data/Op3176_DefectMap\F76N_3176_R1.PNG,-1
data/Op3176_DefectMap\F76N_3176_R1.PNG,-1
data/Op3176_DefectMap\F76N_3176_R2.PNG,0
data/Op3176_DefectMap\F76N_3176_R2.PNG,0
data/Op3176_DefectMap\F76P_3176_R1.PNG,0
data/Op3176_DefectMap\F76P_3176_R1.PNG,0
data/Op3176_DefectMap\F76R_3176_R1.PNG,-1
data/Op3176_DefectMap\F76R_3176_R1.PNG,-1
data/Op3176_DefectMap\F76T_3176_R1.PNG,0
data/Op3176_DefectMap\F76T_3176_R1.PNG,0
data/Op3176_DefectMap\F76U_3176_R1.PNG,0
data/Op3176_DefectMap\F76U_3176_R1.PNG,0
data/Op3176_DefectMap\F76W_3176_R1.PNG,0
data/Op3176_DefectMap\F76W_3176_R1.PNG,0
data/Op3176_DefectMap\F76X_3176_R1.PNG,0
data/Op3176_DefectMap\F76X_3176_R1.PNG,0
data/Op3176_DefectMap\F76Y_3176_R1.PNG,0
data/Op3176_DefectMap\F76Y_3176_R1.PNG,0
data/Op3176_DefectMap\F771_3176_R1.PNG,0
data/Op3176_DefectMap\F771_3176_R1.PNG,0
data/Op3176_DefectMap\F772_3176_R1.PNG,0
data/Op3176_DefectMap\F772_3176_R1.PNG,0
data/Op3176_DefectMap\F773_3176_R1.PNG,0
data/Op3176_DefectMap\F773_3176_R1.PNG,0
data/Op3176_DefectMap\F774_3176_R1.PNG,0
data/Op3176_DefectMap\F774_3176_R1.PNG,0
data/Op3176_DefectMap\F775_3176_R1.PNG,0
data/Op3176_DefectMap\F775_3176_R1.PNG,0
data/Op3176_DefectMap\F776_3176_R1.PNG,0
data/Op3176_DefectMap\F776_3176_R1.PNG,0
data/Op3176_DefectMap\F776_3176_R2.PNG,0
data/Op3176_DefectMap\F776_3176_R2.PNG,0
data/Op3176_DefectMap\F777_3176_R1.PNG,0
data/Op3176_DefectMap\F777_3176_R1.PNG,0
data/Op3176_DefectMap\F778_3176_R1.PNG,0
data/Op3176_DefectMap\F778_3176_R1.PNG,0
data/Op3176_DefectMap\F779_3176_R1.PNG,0
data/Op3176_DefectMap\F779_3176_R1.PNG,0
data/Op3176_DefectMap\F77A_3176_R1.PNG,0
data/Op3176_DefectMap\F77A_3176_R1.PNG,0
data/Op3176_DefectMap\F77F_3176_R1.PNG,-1
data/Op3176_DefectMap\F77F_3176_R1.PNG,-1
data/Op3176_DefectMap\F77G_3176_R1.PNG,0
data/Op3176_DefectMap\F77G_3176_R1.PNG,0
data/Op3176_DefectMap\F77H_3176_R1.PNG,0
data/Op3176_DefectMap\F77H_3176_R1.PNG,0
data/Op3176_DefectMap\F77J_3176_R1.PNG,-1
data/Op3176_DefectMap\F77J_3176_R1.PNG,-1
data/Op3176_DefectMap\F77J_3176_R3.PNG,0
data/Op3176_DefectMap\F77J_3176_R3.PNG,0
data/Op3176_DefectMap\F77K_3176_R1.PNG,0
data/Op3176_DefectMap\F77K_3176_R1.PNG,0
data/Op3176_DefectMap\F77L_3176_R1.PNG,0
data/Op3176_DefectMap\F77L_3176_R1.PNG,0
data/Op3176_DefectMap\F77L_3176_R2.PNG,0
data/Op3176_DefectMap\F77L_3176_R2.PNG,0
data/Op3176_DefectMap\F77M_3176_R1.PNG,0
data/Op3176_DefectMap\F77M_3176_R1.PNG,0
data/Op3176_DefectMap\F77M_3176_R2.PNG,0
data/Op3176_DefectMap\F77M_3176_R2.PNG,0
data/Op3176_DefectMap\F77N_3176_P1.PNG,0
data/Op3176_DefectMap\F77N_3176_P1.PNG,0
data/Op3176_DefectMap\F77N_3176_R1.PNG,-1
data/Op3176_DefectMap\F77N_3176_R1.PNG,-1
data/Op3176_DefectMap\F77P_3176_R1.PNG,-1
data/Op3176_DefectMap\F77P_3176_R1.PNG,-1
data/Op3176_DefectMap\F77P_3176_R2.PNG,0
data/Op3176_DefectMap\F77P_3176_R2.PNG,0
data/Op3176_DefectMap\F77R_3176_P1.PNG,0
data/Op3176_DefectMap\F77R_3176_P1.PNG,0
data/Op3176_DefectMap\F77R_3176_P2.PNG,0
data/Op3176_DefectMap\F77R_3176_P2.PNG,0
data/Op3176_DefectMap\F77R_3176_R1.PNG,0
data/Op3176_DefectMap\F77R_3176_R1.PNG,0
data/Op3176_DefectMap\F77T_3176_R1.PNG,0
data/Op3176_DefectMap\F77T_3176_R1.PNG,0
data/Op3176_DefectMap\F77T_3176_R2.PNG,0
data/Op3176_DefectMap\F77T_3176_R2.PNG,0
data/Op3176_DefectMap\F77W_3176_R1.PNG,0
data/Op3176_DefectMap\F77W_3176_R1.PNG,0
data/Op3176_DefectMap\F77X_3176_R1.PNG,0
data/Op3176_DefectMap\F77X_3176_R1.PNG,0
data/Op3176_DefectMap\F77Y_3176_R1.PNG,0
data/Op3176_DefectMap\F77Y_3176_R1.PNG,0
data/Op3176_DefectMap\F781_3176_R1.PNG,0
data/Op3176_DefectMap\F781_3176_R1.PNG,0
data/Op3176_DefectMap\F782_3176_R1.PNG,0
data/Op3176_DefectMap\F782_3176_R1.PNG,0
data/Op3176_DefectMap\F783_3176_R1.PNG,0
data/Op3176_DefectMap\F783_3176_R1.PNG,0
data/Op3176_DefectMap\F784_3176_R1.PNG,-1
data/Op3176_DefectMap\F784_3176_R1.PNG,-1
data/Op3176_DefectMap\F785_3176_R1.PNG,0
data/Op3176_DefectMap\F785_3176_R1.PNG,0
data/Op3176_DefectMap\F786_3176_R1.PNG,0
data/Op3176_DefectMap\F786_3176_R1.PNG,0
data/Op3176_DefectMap\F787_3176_R1.PNG,0
data/Op3176_DefectMap\F787_3176_R1.PNG,0
data/Op3176_DefectMap\F788_3176_R1.PNG,0
data/Op3176_DefectMap\F788_3176_R1.PNG,0
data/Op3176_DefectMap\F789_3176_R1.PNG,0
data/Op3176_DefectMap\F789_3176_R1.PNG,0
data/Op3176_DefectMap\F78A_3176_R1.PNG,0
data/Op3176_DefectMap\F78A_3176_R1.PNG,0
data/Op3176_DefectMap\F78C_3176_R1.PNG,0
data/Op3176_DefectMap\F78C_3176_R1.PNG,0
data/Op3176_DefectMap\F78D_3176_P1.PNG,0
data/Op3176_DefectMap\F78D_3176_P1.PNG,0
data/Op3176_DefectMap\F78D_3176_R1.PNG,-1
data/Op3176_DefectMap\F78D_3176_R1.PNG,-1
data/Op3176_DefectMap\F78E_3176_R1.PNG,0
data/Op3176_DefectMap\F78E_3176_R1.PNG,0
data/Op3176_DefectMap\F78F_3176_R1.PNG,0
data/Op3176_DefectMap\F78F_3176_R1.PNG,0
data/Op3176_DefectMap\F78F_3176_R2.PNG,-1
data/Op3176_DefectMap\F78F_3176_R2.PNG,-1
data/Op3176_DefectMap\F78G_3176_R1.PNG,-1
data/Op3176_DefectMap\F78G_3176_R1.PNG,-1
data/Op3176_DefectMap\F78H_3176_R1.PNG,0
data/Op3176_DefectMap\F78H_3176_R1.PNG,0
data/Op3176_DefectMap\F78J_3176_R1.PNG,0
data/Op3176_DefectMap\F78J_3176_R1.PNG,0
data/Op3176_DefectMap\F78K_3176_R1.PNG,0
data/Op3176_DefectMap\F78K_3176_R1.PNG,0
data/Op3176_DefectMap\F78L_3176_R1.PNG,0
data/Op3176_DefectMap\F78L_3176_R1.PNG,0
data/Op3176_DefectMap\F78M_3176_R1.PNG,0
data/Op3176_DefectMap\F78M_3176_R1.PNG,0
data/Op3176_DefectMap\F78N_3176_R1.PNG,0
data/Op3176_DefectMap\F78N_3176_R1.PNG,0
data/Op3176_DefectMap\F78P_3176_R1.PNG,0
data/Op3176_DefectMap\F78P_3176_R1.PNG,0
data/Op3176_DefectMap\F78R_3176_R1.PNG,0
data/Op3176_DefectMap\F78R_3176_R1.PNG,0
data/Op3176_DefectMap\F78T_3176_R1.PNG,0
data/Op3176_DefectMap\F78T_3176_R1.PNG,0
data/Op3176_DefectMap\F78U_3176_R1.PNG,0
data/Op3176_DefectMap\F78U_3176_R1.PNG,0
data/Op3176_DefectMap\F78W_3176_R1.PNG,0
data/Op3176_DefectMap\F78W_3176_R1.PNG,0
data/Op3176_DefectMap\F78X_3176_R1.PNG,-1
data/Op3176_DefectMap\F78X_3176_R1.PNG,-1
data/Op3176_DefectMap\F78X_3176_R2.PNG,-1
data/Op3176_DefectMap\F78X_3176_R2.PNG,-1
data/Op3176_DefectMap\F78Y_3176_R1.PNG,0
data/Op3176_DefectMap\F78Y_3176_R1.PNG,0
data/Op3176_DefectMap\F78Y_3176_R2.PNG,0
data/Op3176_DefectMap\F78Y_3176_R2.PNG,0
data/Op3176_DefectMap\F791_3176_R1.PNG,0
data/Op3176_DefectMap\F791_3176_R1.PNG,0
data/Op3176_DefectMap\F792_3176_R1.PNG,0
data/Op3176_DefectMap\F792_3176_R1.PNG,0
data/Op3176_DefectMap\F793_3176_R1.PNG,0
data/Op3176_DefectMap\F793_3176_R1.PNG,0
data/Op3176_DefectMap\F794_3176_R1.PNG,-1
data/Op3176_DefectMap\F794_3176_R1.PNG,-1
data/Op3176_DefectMap\F794_3176_R2.PNG,-1
data/Op3176_DefectMap\F794_3176_R2.PNG,-1
data/Op3176_DefectMap\F794_3176_R3.PNG,0
data/Op3176_DefectMap\F794_3176_R3.PNG,0
data/Op3176_DefectMap\F798_3176_R1.PNG,0
data/Op3176_DefectMap\F798_3176_R1.PNG,0
data/Op3176_DefectMap\F799_3176_R1.PNG,0
data/Op3176_DefectMap\F799_3176_R1.PNG,0
data/Op3176_DefectMap\F79A_3176_E1.PNG,-1
data/Op3176_DefectMap\F79A_3176_E1.PNG,-1
data/Op3176_DefectMap\F79A_3176_R1.PNG,1
data/Op3176_DefectMap\F79A_3176_R1.PNG,1
data/Op3176_DefectMap\F79A_3176_R10.PNG,1
data/Op3176_DefectMap\F79A_3176_R10.PNG,1
data/Op3176_DefectMap\F79A_3176_R11.PNG,0
data/Op3176_DefectMap\F79A_3176_R11.PNG,0
data/Op3176_DefectMap\F79A_3176_R5.PNG,1
data/Op3176_DefectMap\F79A_3176_R5.PNG,1
data/Op3176_DefectMap\F79A_3176_R6.PNG,1
data/Op3176_DefectMap\F79A_3176_R6.PNG,1
data/Op3176_DefectMap\F79A_3176_R7.PNG,0
data/Op3176_DefectMap\F79A_3176_R7.PNG,0
data/Op3176_DefectMap\F79A_3176_R8.PNG,0
data/Op3176_DefectMap\F79A_3176_R8.PNG,0
data/Op3176_DefectMap\F79A_3176_R9.PNG,0
data/Op3176_DefectMap\F79A_3176_R9.PNG,0
data/Op3176_DefectMap\F79C_3176_R1.PNG,0
data/Op3176_DefectMap\F79C_3176_R1.PNG,0
data/Op3176_DefectMap\F79D_3176_R1.PNG,0
data/Op3176_DefectMap\F79D_3176_R1.PNG,0
data/Op3176_DefectMap\F79F_3176_R1.PNG,0
data/Op3176_DefectMap\F79F_3176_R1.PNG,0
data/Op3176_DefectMap\F79G_3176_R1.PNG,0
data/Op3176_DefectMap\F79G_3176_R1.PNG,0
data/Op3176_DefectMap\F79H_3176_R1.PNG,0
data/Op3176_DefectMap\F79H_3176_R1.PNG,0
data/Op3176_DefectMap\F79J_3176_R1.PNG,0
